Date;Time;Severity;Message
2026/06/30;08:50:44.667;INFO;[Config    ] Configuring the converter.;
2026/06/30;08:50:44.667;INFO;[Config    ] Configuration finished successfully..;
2026/06/30;08:50:44.667;INFO;================================================================================;
2026/06/30;08:50:44.667;INFO;[Validation] Validating acc_csc_017_001.xosc.;
2026/06/30;08:50:44.668;INFO;--------------------------------------------------------------------------------;
2026/06/30;08:50:44.689;INFO;[Validation] Validation succeeded with 0 errors and 0 warnings.;
2026/06/30;08:50:44.690;INFO;--------------------------------------------------------------------------------;
2026/06/30;08:50:44.727;INFO;[Validation][Ego    ] Validation finished with 0 errors and 0 warnings.;
2026/06/30;08:50:44.727;INFO;[Validation][Traffic] Validation finished with 0 errors and 0 warnings.;
2026/06/30;08:50:44.727;INFO;[Validation] Validation finished. Duration: 59ms.;
2026/06/30;08:50:44.727;INFO;================================================================================;
2026/06/30;08:50:44.728;INFO;[Loading   ] Loading acc_csc_017_001.xosc;
2026/06/30;08:50:44.736;INFO;[Loading   ] Loading finished. Duration: 8ms;
2026/06/30;08:50:44.736;INFO;================================================================================;
2026/06/30;08:50:44.736;INFO;[Conversion] Converting acc_csc_017_001.xosc;
2026/06/30;08:50:45.549;INFO;[Conversion][Entity       ] Entity: Ego. Vehicle Infofile "acc_csc_017_Ego" is found in project directory;
2026/06/30;08:50:45.549;INFO;[Conversion][Entity       ] Entity: TV. Traffic template file "acc_csc_017_TV" is found in project directory. File "acc_csc_017_TV" updated in project directory.;
2026/06/30;08:50:45.549;INFO;[Conversion] Global StopTrigger converted successfully.;
2026/06/30;08:50:45.549;INFO;[Conversion]        [Condition    ] Condition: end. Converted.;
2026/06/30;08:50:45.549;INFO;[Conversion][Entity       ] Entity: Ego. Converting Maneuvers as Ego.;
2026/06/30;08:50:45.549;INFO;[Conversion]    [Event        ] Event: act_1->Ego_cutout->Ego_cutout_maneuver->Ego_cutout_event. Converted.;
2026/06/30;08:50:45.549;INFO;[Conversion]        [Action       ] Action: Ego_cutout_action. Converted.;
2026/06/30;08:50:45.549;INFO;[Conversion]        [Condition    ] Condition: Ego_cutout_start. Converted.;
2026/06/30;08:50:45.549;INFO;[Conversion]    [Event        ] Event: act_1->Ego_cutout->Ego_cutout_maneuver->Ego_maintain_speed_event. Converted.;
2026/06/30;08:50:45.549;INFO;[Conversion]        [Action       ] Action: Ego_maintain_speed. Converted.;
2026/06/30;08:50:45.549;INFO;[Conversion]        [Condition    ] Condition: Ego_maintain_speed_condition. Converted.;
2026/06/30;08:50:45.549;INFO;[Conversion] Conversion finished. Duration: 810ms;
2026/06/30;08:50:45.549;INFO;================================================================================;
2026/06/30;08:50:45.549;INFO;[Write     ] Writing InfoFiles;
2026/06/30;08:50:45.552;INFO;[Write     ] Driver template file "Data\Driver\Template\Car_Normal_osc" is found in project directory;
2026/06/30;08:50:45.552;INFO;[Write     ] TestRun file path: Data\TestRun\OSC_Imported\longitudinal_feature\ACC\acc_csc_017;
2026/06/30;08:50:45.552;INFO;[Write     ] Road file path: Data\Road\ALKS_Road_Different_Curvatures.rd5;
2026/06/30;08:50:45.553;INFO;[Write     ] Log file path: SimOutput\OSC2CM_Log\OSC2CM_Log_20260630_085044_acc_csc_017_001.txt;
2026/06/30;08:50:45.553;INFO;[Write     ] Writing finished. Duration: 3ms;
2026/06/30;08:50:45.553;INFO;================================================================================;
2026/06/30;08:50:45.553;INFO;Process finished successfully. Total conversion time: 883ms;
2026/06/30;08:50:45.553;INFO;================================================================================;
