Date;Time;Severity;Message
2026/06/29;17:22:45.318;INFO;[Config    ] Configuring the converter.;
2026/06/29;17:22:45.319;INFO;[Config    ] Configuration finished successfully..;
2026/06/29;17:22:45.319;INFO;================================================================================;
2026/06/29;17:22:45.319;INFO;[Validation] Validating acc_csc_013_001.xosc.;
2026/06/29;17:22:45.320;INFO;--------------------------------------------------------------------------------;
2026/06/29;17:22:45.346;INFO;[Validation] Validation succeeded with 0 errors and 0 warnings.;
2026/06/29;17:22:45.346;INFO;--------------------------------------------------------------------------------;
2026/06/29;17:22:45.382;INFO;[Validation][Ego    ] Validation finished with 0 errors and 0 warnings.;
2026/06/29;17:22:45.382;INFO;[Validation][Traffic] Validation finished with 0 errors and 0 warnings.;
2026/06/29;17:22:45.382;INFO;[Validation] Validation finished. Duration: 63ms.;
2026/06/29;17:22:45.383;INFO;================================================================================;
2026/06/29;17:22:45.383;INFO;[Loading   ] Loading acc_csc_013_001.xosc;
2026/06/29;17:22:45.396;INFO;[Loading   ] Loading finished. Duration: 13ms;
2026/06/29;17:22:45.396;INFO;================================================================================;
2026/06/29;17:22:45.396;INFO;[Conversion] Converting acc_csc_013_001.xosc;
2026/06/29;17:22:46.208;INFO;[Conversion][Entity       ] Entity: Ego. Vehicle Infofile "acc_csc_013_Ego" is found in project directory;
2026/06/29;17:22:46.208;INFO;[Conversion][Entity       ] Entity: Pedestrian. Traffic template file "acc_csc_013_Pedestrian" is found in project directory. File "acc_csc_013_Pedestrian" updated in project directory.;
2026/06/29;17:22:46.208;INFO;[Conversion][Entity       ] Entity: TV1. Traffic template file "acc_csc_013_TV1" is found in project directory. File "acc_csc_013_TV1" updated in project directory.;
2026/06/29;17:22:46.208;INFO;[Conversion][Entity       ] Entity: TV2. Traffic template file "acc_csc_013_TV2" is found in project directory. File "acc_csc_013_TV2" updated in project directory.;
2026/06/29;17:22:46.208;INFO;[Conversion][Entity       ] Entity: car1. Traffic template file "acc_csc_013_car1" is found in project directory. File "acc_csc_013_car1" updated in project directory.;
2026/06/29;17:22:46.208;INFO;[Conversion][Entity       ] Entity: car2. Traffic template file "acc_csc_013_car2" is found in project directory. File "acc_csc_013_car2" updated in project directory.;
2026/06/29;17:22:46.208;INFO;[Conversion][Entity       ] Entity: car3. Traffic template file "acc_csc_013_car3" is found in project directory. File "acc_csc_013_car3" updated in project directory.;
2026/06/29;17:22:46.208;INFO;[Conversion][Entity       ] Entity: park_car1. Traffic template file "acc_csc_013_park_car1" is found in project directory. File "acc_csc_013_park_car1" updated in project directory.;
2026/06/29;17:22:46.208;INFO;[Conversion][Entity       ] Entity: park_car2. Traffic template file "acc_csc_013_park_car2" is found in project directory. File "acc_csc_013_park_car2" updated in project directory.;
2026/06/29;17:22:46.208;INFO;[Conversion][Entity       ] Entity: park_car3. Traffic template file "acc_csc_013_park_car3" is found in project directory. File "acc_csc_013_park_car3" updated in project directory.;
2026/06/29;17:22:46.208;INFO;[Conversion] Global StopTrigger converted successfully.;
2026/06/29;17:22:46.208;INFO;[Conversion]        [Condition    ] Condition: end. Converted.;
2026/06/29;17:22:46.208;INFO;[Conversion][Entity       ] Entity: TV1. Converting Maneuvers.;
2026/06/29;17:22:46.208;INFO;[Conversion]    [Event        ] Event: act_1->TV1_cutout->TV1_cutout_maneuver->TV1_cutout_event. Converted.;
2026/06/29;17:22:46.208;INFO;[Conversion]        [Action       ] Action: TV1_cutout_action. Converted.;
2026/06/29;17:22:46.208;INFO;[Conversion]        [Condition    ] Condition: TV1_cutout_start. Converted.;
2026/06/29;17:22:46.208;INFO;[Conversion]    [Event        ] Event: act_1->TV1_cutout->TV1_cutout_maneuver->TV1_maintain_speed_event. Converted.;
2026/06/29;17:22:46.208;INFO;[Conversion]        [Action       ] Action: TV1_maintain_speed. Converted.;
2026/06/29;17:22:46.208;INFO;[Conversion]        [Condition    ] Condition: TV1_maintain_speed_condition. Converted.;
2026/06/29;17:22:46.208;INFO;[Conversion] Conversion finished. Duration: 812ms;
2026/06/29;17:22:46.208;INFO;================================================================================;
2026/06/29;17:22:46.208;INFO;[Write     ] Writing InfoFiles;
2026/06/29;17:22:46.211;INFO;[Write     ] Driver template file "Data\Driver\Template\Car_Normal_osc" is found in project directory;
2026/06/29;17:22:46.211;INFO;[Write     ] TestRun file path: Data\TestRun\OSC_Imported\longitudinal_feature\ACC\acc_csc_013;
2026/06/29;17:22:46.212;INFO;[Write     ] Road file path: Data\Road\ALKS_Road_Different_Curvatures.rd5;
2026/06/29;17:22:46.213;INFO;[Write     ] Log file path: SimOutput\OSC2CM_Log\OSC2CM_Log_20260629_172245_acc_csc_013_001.txt;
2026/06/29;17:22:46.213;INFO;[Write     ] Writing finished. Duration: 4ms;
2026/06/29;17:22:46.213;INFO;================================================================================;
2026/06/29;17:22:46.213;INFO;Process finished successfully. Total conversion time: 894ms;
2026/06/29;17:22:46.213;INFO;================================================================================;
