Date;Time;Severity;Message
2026/06/30;08:50:38.173;INFO;[Config    ] Configuring the converter.;
2026/06/30;08:50:38.174;INFO;[Config    ] Configuration finished successfully..;
2026/06/30;08:50:38.174;INFO;================================================================================;
2026/06/30;08:50:38.174;INFO;[Validation] Validating acc_csc_010_001.xosc.;
2026/06/30;08:50:38.175;INFO;--------------------------------------------------------------------------------;
2026/06/30;08:50:38.201;INFO;[Validation] Validation succeeded with 0 errors and 0 warnings.;
2026/06/30;08:50:38.201;INFO;--------------------------------------------------------------------------------;
2026/06/30;08:50:38.237;INFO;[Validation][Ego    ] Validation finished with 0 errors and 0 warnings.;
2026/06/30;08:50:38.237;INFO;[Validation][Traffic] Validation finished with 0 errors and 0 warnings.;
2026/06/30;08:50:38.237;INFO;[Validation] Validation finished. Duration: 62ms.;
2026/06/30;08:50:38.237;INFO;================================================================================;
2026/06/30;08:50:38.237;INFO;[Loading   ] Loading acc_csc_010_001.xosc;
2026/06/30;08:50:38.251;INFO;[Loading   ] Loading finished. Duration: 13ms;
2026/06/30;08:50:38.251;INFO;================================================================================;
2026/06/30;08:50:38.251;INFO;[Conversion] Converting acc_csc_010_001.xosc;
2026/06/30;08:50:39.054;INFO;[Conversion][Entity       ] Entity: Ego. Vehicle Infofile "acc_csc_010_Ego" is found in project directory;
2026/06/30;08:50:39.054;INFO;[Conversion][Entity       ] Entity: Pedestrian. Traffic template file "acc_csc_010_Pedestrian" is found in project directory. File "acc_csc_010_Pedestrian" updated in project directory.;
2026/06/30;08:50:39.054;INFO;[Conversion][Entity       ] Entity: TV1. Traffic template file "acc_csc_010_TV1" is found in project directory. File "acc_csc_010_TV1" updated in project directory.;
2026/06/30;08:50:39.054;INFO;[Conversion][Entity       ] Entity: TV2. Traffic template file "acc_csc_010_TV2" is found in project directory. File "acc_csc_010_TV2" updated in project directory.;
2026/06/30;08:50:39.054;INFO;[Conversion][Entity       ] Entity: car1. Traffic template file "acc_csc_010_car1" is found in project directory. File "acc_csc_010_car1" updated in project directory.;
2026/06/30;08:50:39.054;INFO;[Conversion][Entity       ] Entity: car2. Traffic template file "acc_csc_010_car2" is found in project directory. File "acc_csc_010_car2" updated in project directory.;
2026/06/30;08:50:39.054;INFO;[Conversion][Entity       ] Entity: car3. Traffic template file "acc_csc_010_car3" is found in project directory. File "acc_csc_010_car3" updated in project directory.;
2026/06/30;08:50:39.054;INFO;[Conversion][Entity       ] Entity: park_car1. Traffic template file "acc_csc_010_park_car1" is found in project directory. File "acc_csc_010_park_car1" updated in project directory.;
2026/06/30;08:50:39.054;INFO;[Conversion][Entity       ] Entity: park_car2. Traffic template file "acc_csc_010_park_car2" is found in project directory. File "acc_csc_010_park_car2" updated in project directory.;
2026/06/30;08:50:39.054;INFO;[Conversion][Entity       ] Entity: park_car3. Traffic template file "acc_csc_010_park_car3" is found in project directory. File "acc_csc_010_park_car3" updated in project directory.;
2026/06/30;08:50:39.054;INFO;[Conversion] Global StopTrigger converted successfully.;
2026/06/30;08:50:39.054;INFO;[Conversion]        [Condition    ] Condition: end. Converted.;
2026/06/30;08:50:39.054;INFO;[Conversion][Entity       ] Entity: TV1. Converting Maneuvers.;
2026/06/30;08:50:39.054;INFO;[Conversion]    [Event        ] Event: act_1->TV1_cutout->TV1_cutout_maneuver->TV1_cutout_event. Converted.;
2026/06/30;08:50:39.054;INFO;[Conversion]        [Action       ] Action: TV1_cutout_action. Converted.;
2026/06/30;08:50:39.054;INFO;[Conversion]        [Condition    ] Condition: TV1_cutout_start. Converted.;
2026/06/30;08:50:39.054;INFO;[Conversion]    [Event        ] Event: act_1->TV1_cutout->TV1_cutout_maneuver->TV1_maintain_speed_event. Converted.;
2026/06/30;08:50:39.054;INFO;[Conversion]        [Action       ] Action: TV1_maintain_speed. Converted.;
2026/06/30;08:50:39.054;INFO;[Conversion]        [Condition    ] Condition: TV1_maintain_speed_condition. Converted.;
2026/06/30;08:50:39.054;INFO;[Conversion] Conversion finished. Duration: 801ms;
2026/06/30;08:50:39.054;INFO;================================================================================;
2026/06/30;08:50:39.054;INFO;[Write     ] Writing InfoFiles;
2026/06/30;08:50:39.057;INFO;[Write     ] Driver template file "Data\Driver\Template\Car_Normal_osc" is found in project directory;
2026/06/30;08:50:39.057;INFO;[Write     ] TestRun file path: Data\TestRun\OSC_Imported\longitudinal_feature\ACC\acc_csc_010;
2026/06/30;08:50:39.058;INFO;[Write     ] Road file path: Data\Road\ALKS_Road_Different_Curvatures.rd5;
2026/06/30;08:50:39.058;INFO;[Write     ] Log file path: SimOutput\OSC2CM_Log\OSC2CM_Log_20260630_085038_acc_csc_010_001.txt;
2026/06/30;08:50:39.058;INFO;[Write     ] Writing finished. Duration: 4ms;
2026/06/30;08:50:39.059;INFO;================================================================================;
2026/06/30;08:50:39.059;INFO;Process finished successfully. Total conversion time: 882ms;
2026/06/30;08:50:39.059;INFO;================================================================================;
